Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals
2643.0,Company_2643,Pharmaceutical,16262.0,852822.0,7480.0,19521.0,60.40089852509676,56.0,Bike,24.828111199399224,No,97.0,Bi-annually,64.31070345471403,4383556.0,Yes,89.0,0.0,0.4046847799568003
2644.0,Company_2644,Food & Beverages,29246.0,882456.0,31863.0,7249.0,79.25514402984467,73.0,Public Transport,36.569539963196206,Yes,44.0,Bi-annually,51.07749426565331,2703606.0,Yes,51.0,4.0,0.7117829717198079
2645.0,Company_2645,Automobile,36465.0,649719.0,12398.0,21288.0,29.36620792732853,66.0,Car,38.90617664620056,Yes,37.0,Quarterly,47.40213027323401,1253463.0,No,58.0,1.0,0.1152930531339684
2646.0,Company_2646,Automobile,46811.0,536075.0,33904.0,6027.0,45.373210960690656,64.0,Bike,69.79474854689761,No,92.0,Bi-annually,33.5050735702546,594122.0,No,81.0,1.0,0.9891730678758172
2647.0,Company_2647,Food & Beverages,17049.0,635542.0,25069.0,21696.0,46.689537378536826,71.0,Public Transport,68.99553642516693,Yes,72.0,Quarterly,64.62987153429917,2624538.0,No,87.0,3.0,0.4575935690491376
2648.0,Company_2648,Electronics,23498.0,311712.0,42742.0,16629.0,33.81414671986123,55.0,Walking,74.09599866700184,No,62.0,Annually,43.84789129187693,2039738.0,Yes,67.0,4.0,0.0702934745333466
2649.0,Company_2649,Pharmaceutical,13384.0,431514.0,3970.0,11335.0,22.81987168329701,64.0,Bike,63.98964893522419,Yes,37.0,Annually,38.30830515382559,2766940.0,Yes,86.0,6.0,0.0513343215787222
2650.0,Company_2650,Electronics,32991.0,879572.0,45121.0,3737.0,29.63691784286573,60.0,Bike,76.738179942646,Yes,84.0,Annually,10.93859391585219,3028958.0,Yes,75.0,3.0,0.8805578807094094
2651.0,Company_2651,Electronics,25013.0,440175.0,36871.0,8094.0,45.12735787598277,58.0,Public Transport,27.45798421822308,Yes,95.0,Quarterly,63.34799519994198,1491194.0,No,78.0,2.0,0.5537687492699029
2652.0,Company_2652,Food & Beverages,16828.0,642803.0,12944.0,7344.0,23.38126224082574,70.0,Walking,45.52792619103803,Yes,49.0,Quarterly,51.67746808046556,1901197.0,Yes,73.0,4.0,0.5560583521482731
2653.0,Company_2653,Textile,9908.0,590800.0,23607.0,12180.0,40.22091662469299,44.0,Walking,37.4968327699338,Yes,37.0,Quarterly,79.5104506483656,3046333.0,No,86.0,3.0,0.9574470224664962
2654.0,Company_2654,Electronics,9535.0,66394.0,41861.0,4074.0,78.46866874434394,56.0,Bike,31.779505889566828,No,68.0,Quarterly,14.501893094646476,4301883.0,Yes,51.0,0.0,0.1945232144661325
2655.0,Company_2655,Electronics,33877.0,835693.0,19065.0,20457.0,48.725229277785125,85.0,Public Transport,63.57190588647667,Yes,79.0,Quarterly,71.89609198170814,4177592.0,No,74.0,5.0,0.7015470373693209
2656.0,Company_2656,IT,7264.0,228380.0,35421.0,5795.0,47.2932434531792,42.0,Bike,61.05676500087621,No,76.0,Annually,31.27463759536592,1224482.0,No,63.0,2.0,0.9241473466648537
2657.0,Company_2657,Textile,49157.0,604538.0,38474.0,2662.0,74.94800485969594,85.0,Walking,10.687312447795586,Yes,36.0,Annually,10.392092141105223,1642320.0,Yes,84.0,5.0,0.629909445720267
2658.0,Company_2658,Textile,1785.0,157944.0,39449.0,15312.0,38.49165317958156,94.0,Bike,60.9921854150644,Yes,83.0,Quarterly,36.713163700716834,439216.0,No,69.0,4.0,0.6742767122552539
2659.0,Company_2659,IT,34350.0,526044.0,25064.0,15961.0,74.86616448266199,56.0,Car,11.848811304317184,No,76.0,Annually,73.39362359743964,3388108.0,Yes,68.0,0.0,0.2298525630781673
2660.0,Company_2660,Electronics,39287.0,772927.0,15443.0,5540.0,37.38106744679693,98.0,Public Transport,48.15336699921716,No,40.0,Quarterly,76.63412721839813,4945342.0,No,92.0,3.0,0.8271999502663373
2661.0,Company_2661,Pharmaceutical,8075.0,974201.0,46845.0,1211.0,64.91470448668645,55.0,Bike,57.865508205745655,Yes,34.0,Quarterly,25.24308491466513,2682656.0,No,94.0,2.0,0.308570034458972
2662.0,Company_2662,IT,12455.0,624314.0,13230.0,16189.0,69.287828221768,91.0,Walking,68.27197179674111,Yes,32.0,Annually,77.16855705443822,2928605.0,No,55.0,4.0,0.4586284141759414
2663.0,Company_2663,Electronics,4182.0,633391.0,4307.0,3605.0,38.47972932287743,56.0,Walking,25.715408066475703,Yes,64.0,Quarterly,73.07059310447221,3760374.0,Yes,60.0,3.0,0.3375452829762215
2664.0,Company_2664,Automobile,46667.0,421599.0,18301.0,10993.0,69.1309502196939,83.0,Public Transport,12.62215503067598,No,79.0,Bi-annually,31.31183235798665,2016124.0,No,93.0,5.0,0.2964619822699896
,,,,,,,,,,,,,,,,,,,
2666.0,Company_2666,Food & Beverages,24413.0,356563.0,36610.0,3903.0,68.09925151559318,95.0,Car,27.48004028923719,Yes,80.0,Annually,30.7050371768024,1644590.0,Yes,97.0,7.0,0.0828709731561609
2667.0,Company_2667,Food & Beverages,24760.0,548974.0,32216.0,4942.0,20.23446737843007,44.0,Car,51.28256441317568,Yes,43.0,Annually,15.687562178103333,63387.0,No,78.0,4.0,0.2937897701038705
2668.0,Company_2668,IT,1272.0,791261.0,33592.0,14940.0,74.52473535689751,45.0,Bike,77.38372687883621,No,41.0,Annually,62.76184012318114,4327286.0,Yes,79.0,3.0,0.7463692125631455
2669.0,Company_2669,Textile,31333.0,738003.0,11843.0,24270.0,53.508484555685285,81.0,Public Transport,21.192011674647333,Yes,85.0,Annually,12.663694221544462,3308500.0,Yes,76.0,4.0,0.3461463347079928
2670.0,Company_2670,Textile,8598.0,464777.0,32927.0,15977.0,63.23133779456957,48.0,Car,16.343571140359252,Yes,95.0,Bi-annually,39.16606008847332,2168742.0,Yes,90.0,9.0,0.7744216897941082
2671.0,Company_2671,Textile,12888.0,735279.0,12973.0,7977.0,22.1664257078663,48.0,Car,55.64206683211684,Yes,86.0,Bi-annually,18.035610241272323,2124340.0,Yes,75.0,0.0,0.439770667850454
2672.0,Company_2672,Electronics,27941.0,933161.0,2743.0,5899.0,36.27144174869929,48.0,Walking,48.18983573461071,Yes,99.0,Bi-annually,55.74423557743849,4680073.0,No,72.0,6.0,0.5815100254522245
2673.0,Company_2673,Pharmaceutical,28599.0,81831.0,6943.0,15688.0,23.200617486378743,85.0,Car,48.09573032956478,Yes,81.0,Bi-annually,12.669710284833162,4278780.0,No,62.0,4.0,0.4672301260122835
,,,,,,,,,,,,,,,,,,,
2675.0,Company_2675,Automobile,49538.0,778081.0,37288.0,19144.0,25.767254293138723,65.0,Bike,71.76017478685854,No,60.0,Bi-annually,59.80607872659249,2364456.0,No,99.0,4.0,0.6591764875880632
2676.0,Company_2676,IT,2079.0,947472.0,16119.0,23235.0,32.88389044591856,44.0,Public Transport,68.95374450367606,Yes,57.0,Annually,62.60375060504062,3956248.0,No,59.0,2.0,0.4281874014574379
2677.0,Company_2677,Food & Beverages,20953.0,105762.0,39191.0,1461.0,20.892803188007164,58.0,Walking,78.63956291441659,No,80.0,Quarterly,69.20864744046185,2416630.0,Yes,95.0,3.0,0.3736149001318104
2678.0,Company_2678,Electronics,21971.0,464785.0,31936.0,20310.0,47.68436961075919,87.0,Bike,35.48208294118838,Yes,58.0,Annually,15.628010723934832,1502780.0,Yes,62.0,2.0,0.7906087325687842
,,,,,,,,,,,,,,,,,,,
2680.0,Company_2680,Automobile,29594.0,167624.0,8905.0,17154.0,72.58857632590963,56.0,Bike,21.51765676821529,No,97.0,Quarterly,76.99033264821298,757872.0,No,71.0,2.0,0.8777902130371847
2681.0,Company_2681,Automobile,6269.0,479840.0,28030.0,14827.0,51.96767672281964,50.0,Public Transport,27.32071428488869,Yes,96.0,Bi-annually,10.032176019006782,3165293.0,No,74.0,3.0,0.064681939167306
2682.0,Company_2682,IT,46955.0,37387.0,43314.0,15086.0,76.86348402930813,57.0,Bike,64.8994943415032,No,92.0,Annually,21.584060403129055,3468567.0,Yes,77.0,2.0,0.4535344919857939
2683.0,Company_2683,Food & Beverages,21520.0,717786.0,7832.0,4511.0,67.40354301173413,61.0,Car,34.0793289528928,Yes,84.0,Bi-annually,23.503620575157992,1919340.0,Yes,62.0,2.0,0.4244875682937568
2684.0,Company_2684,Food & Beverages,49531.0,776602.0,34678.0,12479.0,55.37985900075928,61.0,Walking,24.961664121415804,Yes,37.0,Quarterly,57.04835343075343,2751935.0,Yes,72.0,2.0,0.612050708760336
2685.0,Company_2685,IT,20886.0,256321.0,26771.0,12290.0,31.29306673198255,45.0,Bike,64.76438812197334,No,71.0,Annually,37.06511254636454,3975041.0,Yes,90.0,1.0,0.5723928535941786
2686.0,Company_2686,Pharmaceutical,32348.0,918306.0,34149.0,6698.0,36.7439010334824,97.0,Bike,46.71491402898811,No,34.0,Bi-annually,50.38530352562894,1212134.0,Yes,65.0,0.0,0.0218253627675736
2687.0,Company_2687,Electronics,31462.0,617285.0,9919.0,5034.0,72.34690557836663,58.0,Walking,40.580135899805946,Yes,40.0,Bi-annually,18.487892842642665,1402853.0,Yes,56.0,1.0,0.2577986693075186
2688.0,Company_2688,Electronics,4002.0,645728.0,40030.0,7751.0,29.92701398687003,47.0,Bike,11.944066328467144,Yes,86.0,Annually,72.1980253200069,3251363.0,Yes,65.0,1.0,0.1128443232964089
,,,,,,,,,,,,,,,,,,,
2690.0,Company_2690,Food & Beverages,26954.0,913998.0,5735.0,1437.0,78.19234095510329,78.0,Car,66.02254379917579,Yes,30.0,Bi-annually,18.7701769728302,4220539.0,Yes,98.0,2.0,0.5027891635405521
2691.0,Company_2691,IT,32180.0,726600.0,6114.0,23634.0,59.17957170255355,89.0,Walking,33.63949673162732,No,33.0,Quarterly,35.05603729517789,2580394.0,No,89.0,2.0,0.6476226335538093
2692.0,Company_2692,Textile,17055.0,905194.0,49908.0,1658.0,71.82202057754955,55.0,Walking,27.461464317683795,Yes,88.0,Quarterly,36.31800837990943,2860611.0,Yes,73.0,2.0,0.0424273971639248
2693.0,Company_2693,Food & Beverages,11027.0,478516.0,19830.0,9838.0,22.56704745700973,53.0,Walking,12.705952863166884,Yes,72.0,Annually,41.47819103664677,251534.0,Yes,69.0,5.0,0.4700603370864575
2694.0,Company_2694,Automobile,41064.0,931990.0,15334.0,17360.0,57.67346901933069,62.0,Public Transport,41.08037073415788,Yes,53.0,Annually,56.804147044576005,474693.0,No,66.0,5.0,0.9162367583270324
2695.0,Company_2695,Electronics,18904.0,197787.0,30408.0,8742.0,59.50987266424553,41.0,Bike,39.78737896014822,Yes,72.0,Annually,17.851529853847175,2640399.0,No,87.0,1.0,0.9662493147959996
2696.0,Company_2696,IT,3822.0,622328.0,22582.0,4052.0,36.61088902813749,92.0,Car,46.44383576562757,No,36.0,Bi-annually,67.36073167202497,2470025.0,No,71.0,2.0,0.1045835666882984
2697.0,Company_2697,Food & Beverages,21247.0,594431.0,11478.0,8710.0,67.47415532762676,58.0,Car,45.11222125710714,Yes,97.0,Annually,23.28306212691999,3974085.0,No,81.0,3.0,0.7959493699587702
2698.0,Company_2698,Electronics,20171.0,786006.0,27990.0,5719.0,48.77382913592231,45.0,Public Transport,32.46536172336253,No,89.0,Quarterly,24.17196440603682,4708699.0,No,72.0,3.0,0.9543645979251512
2699.0,Company_2699,Textile,8746.0,107973.0,42603.0,21659.0,42.03872171340237,83.0,Walking,38.29435671719267,Yes,46.0,Annually,32.03916587712507,3557337.0,Yes,69.0,0.0,0.7355513731554701
2700.0,Company_2700,Textile,28533.0,616084.0,41957.0,13656.0,62.73454001095453,82.0,Car,26.934775642896824,No,71.0,Quarterly,72.01519467922822,3714996.0,No,70.0,4.0,0.1714340791804558
2701.0,Company_2701,Food & Beverages,4167.0,390588.0,35658.0,7665.0,23.94579162270681,70.0,Car,38.18782510379111,Yes,57.0,Annually,79.72357105435349,2389487.0,No,87.0,3.0,0.2625855310839017
2702.0,Company_2702,IT,11861.0,54371.0,6422.0,21538.0,28.195570040827164,53.0,Car,71.49231062893782,Yes,49.0,Quarterly,61.115475785367366,917744.0,No,93.0,4.0,0.6843777534807672
2703.0,Company_2703,Electronics,31662.0,171234.0,11464.0,12279.0,46.87570297530827,78.0,Public Transport,60.06858680855347,Yes,42.0,Bi-annually,52.68379160583638,4386197.0,No,66.0,4.0,0.2868691837917962
2704.0,Company_2704,Electronics,28537.0,897100.0,29014.0,13746.0,77.29327058966996,97.0,Bike,30.84536823596296,Yes,40.0,Annually,34.20178223015921,3958597.0,No,80.0,1.0,0.3360350679115695
2705.0,Company_2705,IT,37141.0,29979.0,5094.0,3117.0,75.35626208810419,89.0,Public Transport,36.19257192186063,No,51.0,Annually,19.862740758669126,1716172.0,No,88.0,5.0,0.0617963550296422
2706.0,Company_2706,IT,27443.0,783525.0,46438.0,11175.0,41.86286915423752,63.0,Car,48.21850462379928,Yes,61.0,Bi-annually,55.032498456047485,1317028.0,No,52.0,2.0,0.3433783187069646
2707.0,Company_2707,Pharmaceutical,23791.0,281907.0,39093.0,10352.0,30.97146053210944,51.0,Walking,75.44552119753419,Yes,73.0,Quarterly,33.78559464247613,3438533.0,No,69.0,4.0,0.7117893137954336
2708.0,Company_2708,Automobile,11642.0,748448.0,4365.0,7983.0,40.85648191959489,77.0,Walking,70.0930141404761,No,54.0,Bi-annually,57.41012665114427,242596.0,No,99.0,2.0,0.7082711568719158
2709.0,Company_2709,Automobile,5059.0,228665.0,36407.0,8891.0,79.97113067090237,45.0,Walking,16.75386072045839,Yes,51.0,Bi-annually,49.33365727275292,1537928.0,Yes,70.0,1.0,0.9814326163041523
2710.0,Company_2710,Electronics,7958.0,271792.0,6587.0,7248.0,23.040413586430557,79.0,Walking,14.817457677003908,No,31.0,Bi-annually,17.777603583212812,2360748.0,Yes,73.0,3.0,0.7021465013853455
2711.0,Company_2711,IT,6308.0,433811.0,9307.0,628.0,35.85683451943832,80.0,Public Transport,36.63830502416317,Yes,94.0,Bi-annually,59.81205603016823,4438010.0,Yes,50.0,1.0,0.0629191159164214
2712.0,Company_2712,Pharmaceutical,29931.0,301352.0,46553.0,20449.0,67.13633515039785,42.0,Public Transport,29.796898183194223,No,63.0,Quarterly,22.008773726243398,4158670.0,No,97.0,2.0,0.8528426737738456
2713.0,Company_2713,Electronics,33871.0,917565.0,45144.0,5307.0,66.25108295698081,96.0,Car,48.56999649935725,Yes,80.0,Bi-annually,49.59144759778954,615478.0,No,59.0,2.0,0.8687860964274327
2714.0,Company_2714,IT,45814.0,996033.0,41279.0,20016.0,42.21962521274823,89.0,Bike,55.96233357691448,Yes,49.0,Quarterly,61.31173006442789,124009.0,Yes,80.0,8.0,0.6989351169754401
2715.0,Company_2715,Electronics,4839.0,732119.0,7929.0,22125.0,54.80747816891655,56.0,Car,78.81414819988709,No,73.0,Annually,61.24369269239544,1805784.0,Yes,94.0,2.0,0.5980904133407687
2716.0,Company_2716,IT,37490.0,846638.0,33905.0,5489.0,24.57093218615978,98.0,Bike,56.844351353165706,Yes,88.0,Annually,52.21696950135198,4661239.0,No,55.0,3.0,0.6080781163780296
2717.0,Company_2717,Electronics,7735.0,224817.0,1360.0,19632.0,73.7835266678594,51.0,Bike,21.340278044701307,No,85.0,Quarterly,57.37713109589343,4463763.0,Yes,95.0,2.0,0.8852938966705357
2718.0,Company_2718,Automobile,36033.0,344501.0,46149.0,22026.0,57.21006893610455,47.0,Bike,53.16778529885197,No,60.0,Annually,32.1502520271008,4750726.0,No,72.0,1.0,0.9393855795381336
2719.0,Company_2719,Automobile,6978.0,259125.0,16630.0,2357.0,35.02938294965519,86.0,Walking,29.658744728182636,Yes,80.0,Bi-annually,61.5228998966965,4970151.0,No,86.0,1.0,0.7704538729266684
2720.0,Company_2720,Food & Beverages,35286.0,813572.0,30459.0,616.0,44.380313877154975,80.0,Public Transport,64.9496804723542,Yes,78.0,Annually,24.178053694041623,992362.0,Yes,59.0,3.0,0.039458611917769
2721.0,Company_2721,Textile,23196.0,527144.0,45213.0,2898.0,33.06950426520192,89.0,Walking,56.459885060143485,No,58.0,Quarterly,49.5109731485239,1176010.0,Yes,93.0,3.0,0.264024762910969
2722.0,Company_2722,Electronics,25192.0,578144.0,26385.0,6830.0,40.57338375632104,44.0,Bike,33.41114260987318,Yes,89.0,Annually,56.28906420996702,4553070.0,Yes,84.0,2.0,0.5793301128216319
2723.0,Company_2723,Pharmaceutical,29432.0,190638.0,48943.0,3389.0,35.83552809667265,92.0,Walking,12.13875828936666,No,30.0,Annually,25.534226635736864,3336018.0,No,90.0,6.0,0.7827051497703771
2724.0,Company_2724,Textile,9530.0,592494.0,38319.0,24066.0,50.87380543541229,82.0,Bike,33.40181303599888,Yes,97.0,Annually,51.75254810282251,990532.0,No,65.0,5.0,0.7683838354317517
2725.0,Company_2725,Food & Beverages,48913.0,502758.0,30531.0,16397.0,24.972753919129005,58.0,Car,20.336743225504613,No,43.0,Quarterly,33.39816355236928,1937437.0,Yes,97.0,3.0,0.4384660778899583
2726.0,Company_2726,Textile,21596.0,600932.0,5008.0,7679.0,32.70038795302342,50.0,Bike,50.298591859166926,Yes,84.0,Bi-annually,46.79200469122536,937853.0,Yes,50.0,3.0,0.0954571453844563
2727.0,Company_2727,Food & Beverages,16136.0,622964.0,28789.0,5143.0,22.709196880026795,98.0,Bike,21.2815084909644,No,85.0,Annually,20.68093659414397,4808334.0,Yes,93.0,4.0,0.0476479601297474
2728.0,Company_2728,Electronics,3245.0,737578.0,30118.0,20589.0,39.33021087632207,52.0,Car,29.59009422648616,No,58.0,Quarterly,78.07038844099756,1049309.0,Yes,54.0,2.0,0.6428218511050287
2729.0,Company_2729,Food & Beverages,21123.0,88971.0,27105.0,6701.0,42.7153911677929,46.0,Car,14.340604264862682,Yes,88.0,Bi-annually,40.65978102598085,4344917.0,No,96.0,4.0,0.4317060130385352
2730.0,Company_2730,IT,19249.0,889381.0,21739.0,3165.0,67.80660281970654,82.0,Car,51.62249608224767,No,88.0,Quarterly,78.35757445031761,2765561.0,Yes,72.0,1.0,0.3343198360456423
2731.0,Company_2731,Food & Beverages,13525.0,468687.0,10684.0,15559.0,69.79872131677391,97.0,Car,71.21353885097938,Yes,32.0,Bi-annually,35.74439663526972,3412735.0,No,71.0,0.0,0.4669263450612061
2732.0,Company_2732,Electronics,38668.0,202791.0,43927.0,23027.0,69.32782559109533,55.0,Car,45.54835520864345,No,47.0,Bi-annually,49.14809902941079,809138.0,No,63.0,2.0,0.6302307320716652
2733.0,Company_2733,Food & Beverages,48502.0,156713.0,18616.0,17919.0,63.6284801936532,64.0,Bike,62.06407945330281,No,42.0,Annually,25.36168793723112,4874055.0,Yes,85.0,8.0,0.8838141338297888
2734.0,Company_2734,Food & Beverages,46047.0,410488.0,11258.0,17383.0,25.948116467988072,96.0,Bike,15.683605604051689,Yes,63.0,Bi-annually,66.96085214369481,3256245.0,Yes,92.0,3.0,0.1226388450373543
2735.0,Company_2735,Pharmaceutical,15991.0,321844.0,5900.0,3538.0,62.04163283217752,88.0,Bike,66.23581752606773,Yes,89.0,Annually,70.81124183188768,4803891.0,No,91.0,3.0,0.2726856108101668
2736.0,Company_2736,Food & Beverages,19704.0,660229.0,34480.0,11878.0,56.3114685388334,54.0,Walking,22.655470702517327,No,54.0,Bi-annually,45.12424928518703,122649.0,Yes,56.0,0.0,0.8581000323978423
2737.0,Company_2737,Automobile,30597.0,926880.0,48541.0,12366.0,71.49614547772626,50.0,Bike,75.4416130933593,Yes,50.0,Quarterly,76.65206943410848,3626391.0,No,53.0,2.0,0.8288538059804406
,,,,,,,,,,,,,,,,,,,
2739.0,Company_2739,Automobile,43052.0,984002.0,34082.0,22238.0,27.350642950594,44.0,Bike,33.01832351904967,No,75.0,Annually,33.646039997069224,3266323.0,No,51.0,7.0,0.4832203413671913
2740.0,Company_2740,Electronics,35390.0,313412.0,11012.0,22810.0,68.66983197963518,90.0,Walking,63.719809753734864,No,32.0,Quarterly,75.98419954663896,3804906.0,No,85.0,1.0,0.8723401248307749
2741.0,Company_2741,Food & Beverages,3861.0,704215.0,45463.0,3679.0,30.54291728263468,64.0,Walking,79.93921584367497,Yes,88.0,Quarterly,29.433162791968883,3243718.0,No,62.0,3.0,0.9287205320796552
2742.0,Company_2742,Pharmaceutical,10179.0,701244.0,9816.0,10185.0,62.37367915398197,81.0,Walking,20.37801575150938,No,88.0,Annually,59.780635509703885,4052296.0,No,57.0,2.0,0.6095724338408816
2743.0,Company_2743,Food & Beverages,12808.0,530215.0,36873.0,3029.0,67.99265144464565,51.0,Walking,66.65547528850541,No,74.0,Annually,56.9114544934409,2904117.0,No,90.0,2.0,0.3300393263745823
2744.0,Company_2744,Automobile,36425.0,629367.0,36735.0,14040.0,51.72344480956693,86.0,Public Transport,68.18498732138048,No,50.0,Bi-annually,13.569350743295033,1268340.0,Yes,76.0,4.0,0.4647804736125857
2745.0,Company_2745,IT,8934.0,343311.0,45718.0,1498.0,55.92350898802723,71.0,Walking,28.168719620287877,No,78.0,Bi-annually,50.02164475997549,1124123.0,No,95.0,4.0,0.0730623039302805
2746.0,Company_2746,IT,40195.0,404741.0,46010.0,6228.0,28.222541739580155,50.0,Car,37.286966517974335,Yes,30.0,Bi-annually,42.94724574515231,4141727.0,Yes,54.0,4.0,0.0223551822378191
2747.0,Company_2747,Food & Beverages,41741.0,859123.0,46386.0,6087.0,75.06511365435989,57.0,Public Transport,38.52997646684527,No,89.0,Annually,56.22532456017683,4518559.0,No,79.0,4.0,0.8730408976721464
2748.0,Company_2748,Automobile,9114.0,138035.0,31456.0,14765.0,45.10439369357197,74.0,Public Transport,59.77702075074234,No,61.0,Bi-annually,31.58817691640484,2917961.0,Yes,78.0,2.0,0.6202805534434592
2749.0,Company_2749,Textile,6202.0,352778.0,40662.0,9303.0,60.08593620481362,70.0,Public Transport,15.553411417696273,No,64.0,Quarterly,20.55502684514282,4646923.0,No,76.0,2.0,0.9330019492953284
2750.0,Company_2750,Automobile,12367.0,593806.0,31669.0,945.0,26.29708210850245,75.0,Public Transport,43.0954366971698,Yes,34.0,Annually,78.15807661867134,3861091.0,Yes,59.0,2.0,0.4587848522441077
,,,,,,,,,,,,,,,,,,,
2752.0,Company_2752,Automobile,10243.0,564852.0,10065.0,24796.0,44.55743649095675,45.0,Car,18.71143517699977,No,74.0,Bi-annually,65.52371931930324,4449891.0,Yes,70.0,1.0,0.7300546918572095
2753.0,Company_2753,IT,11776.0,778507.0,49167.0,12962.0,76.29065631800796,59.0,Walking,41.99143248896691,Yes,99.0,Quarterly,56.0816641211495,4671519.0,Yes,88.0,4.0,0.5392580230356361
,,,,,,,,,,,,,,,,,,,
2755.0,Company_2755,Pharmaceutical,6832.0,621983.0,42666.0,14829.0,63.93024534555,92.0,Car,13.822488137238487,No,33.0,Bi-annually,21.350042948538565,3154227.0,Yes,70.0,3.0,0.7611046247993712
2756.0,Company_2756,Food & Beverages,8617.0,948907.0,27877.0,16328.0,21.21378379558498,83.0,Car,74.78695300897206,Yes,55.0,Bi-annually,22.50783209113765,3276040.0,Yes,59.0,5.0,0.7444136019363231
2757.0,Company_2757,Pharmaceutical,19827.0,555871.0,6564.0,12477.0,44.35815376338864,81.0,Public Transport,32.891921775289376,No,99.0,Annually,54.43658577976957,233313.0,No,63.0,4.0,0.2922280721003838
2758.0,Company_2758,Food & Beverages,1696.0,439957.0,41625.0,21837.0,49.6274697047245,54.0,Car,56.31797131228205,No,65.0,Quarterly,66.44010716749591,2016749.0,Yes,64.0,5.0,0.8925494008729364
